Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Engagement_Score,Contactability_Score,Lead_Score
0,6,0,0,1,0.0,0,0.0,12,36,18,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9465569250563364
2,10,0,0,1,0.0,0,0.0,7,12,8,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,20.0,0,1,8,0.0,1,0.8754985211273238
1,1,0,0,1,2.0,1119,2.0,12,12,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,1,12,2238.0,1,0.988302390145421
2,10,0,0,1,0.0,0,0.0,3,36,11,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,0,2,0.0,1,0.8384755315154179
2,10,0,0,1,3.0,1055,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,8,3165.0,1,0.9141424526762368
2,10,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.7666792669393953
2,10,0,0,1,3.0,521,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,8,1563.0,1,0.7968885673571979
2,10,0,0,1,3.0,1182,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,8,3546.0,1,0.915604573888358
1,3,0,0,1,4.0,1512,4.0,12,12,14,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,6048.0,1,0.9599381235860737
2,10,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.7666792669393953
2,10,0,0,1,0.0,0,0.0,5,36,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9379206434845577
1,3,0,0,1,4.0,1646,4.0,12,12,7,4,5,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.0,0.0,0,0,12,6584.0,1,0.7294753627894892
1,1,0,0,1,7.0,1290,7.0,5,12,8,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,20.0,0,1,8,9030.0,1,0.8917891660288525
1,3,0,0,1,4.0,1104,4.0,12,12,13,4,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4416.0,1,0.9831081727548301
0,3,0,0,1,2.0,1331,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,2662.0,1,0.9557951338968674
1,7,0,0,1,3.0,644,3.0,12,12,19,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,1932.0,1,0.9446440364888585
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8476471095291918
0,3,0,0,1,2.0,1576,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0.0,0.0,0,0,12,3152.0,1,0.8505187792858507
1,3,0,0,1,5.0,653,2.5,12,12,8,5,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,3265.0,1,0.961247001023175
0,3,0,0,1,6.0,1162,6.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,6972.0,1,0.9624528842185712
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9837196304813622
2,10,0,0,1,3.0,1248,1.0,5,12,8,7,4,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,14.0,20.0,0,1,4,3744.0,1,0.9375949848737828
2,10,0,0,1,0.0,0,0.0,12,36,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8132225481849187
1,7,0,0,1,4.0,362,4.0,12,12,18,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,20.0,0,1,8,1448.0,1,0.8538701186656245
2,10,0,0,1,3.0,532,2.0,13,36,8,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,0,8,1596.0,1,0.8671049829598632
0,6,0,0,1,16.0,1448,1.78,10,36,4,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,3,16.0,12.0,0,0,10,23168.0,1,0.9707554320252789
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9805679882959433
0,3,0,0,1,5.0,1469,5.0,12,12,1,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,7345.0,1,0.9609308680135484
2,10,0,0,1,4.0,1101,1.33,9,12,5,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16.0,20.0,0,1,9,4404.0,1,0.9244792541652785
1,3,0,0,1,4.0,1855,2.0,5,12,9,4,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,7420.0,1,0.9568316846619531
0,3,0,0,1,6.0,1232,3.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,12,7392.0,1,0.7370586433216207
1,7,0,0,1,7.0,257,7.0,12,12,6,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,1799.0,1,0.9255794596183905
1,3,0,0,1,3.0,1497,3.0,5,12,5,4,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,4491.0,1,0.9570205413681812
0,7,0,0,1,8.0,1329,4.0,5,12,6,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,10632.0,1,0.9618210458180285
0,3,0,0,1,3.0,1528,3.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,4584.0,1,0.8630201466435454
2,10,0,0,1,0.0,0,0.0,12,36,9,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9722174762099702
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9837196304813622
2,13,0,0,1,0.0,0,0.0,12,36,13,7,4,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9853138552236276
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9837196304813622
2,10,0,0,1,3.0,1995,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,8,5985.0,1,0.9432941030570917
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8251488938440352
2,10,0,0,1,1.0,1247,1.0,3,36,16,7,5,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0.0,0.0,0,0,8,1247.0,1,0.8763126363987412
1,3,0,0,0,5.0,1049,5.0,12,12,11,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,5245.0,1,0.7846027589575308
2,10,0,0,1,0.0,0,0.0,12,36,6,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9871251891879534
1,1,0,0,1,4.0,906,4.0,12,12,5,7,4,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3624.0,1,0.9500718001684928
1,1,0,0,0,4.0,1095,4.0,12,12,11,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,4380.0,1,0.7608022938803708
1,3,0,0,1,6.0,1234,2.0,5,12,8,5,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,7404.0,1,0.9598297256661525
1,3,0,0,1,3.0,1248,3.0,12,12,19,4,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,16.0,0,0,12,3744.0,1,0.8214151024764504
0,7,1,0,1,3.0,949,3.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,2847.0,0,0.9250441820030869
1,3,0,0,1,4.0,1554,4.0,12,12,5,4,5,1,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0.0,0.0,0,0,12,6216.0,1,0.8214282100578068
2,10,0,0,1,0.0,0,0.0,12,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9935547411215484
1,1,0,0,1,4.0,390,4.0,5,12,1,3,6,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,1560.0,1,0.8732111262195964
1,1,0,0,1,5.0,992,1.25,5,12,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,20.0,0,1,4,4960.0,1,0.9795334543459338
1,7,0,0,1,4.0,813,2.0,12,12,19,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3252.0,1,0.9712364019702499
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8476471095291918
0,1,0,0,1,3.0,1099,1.5,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,12,3297.0,1,0.975953795184115
2,10,0,0,1,0.0,0,0.0,12,36,8,7,6,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9797083930825871
0,3,0,0,1,4.0,998,1.33,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3992.0,1,0.8335072208785458
1,7,0,0,0,4.0,1060,4.0,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,4240.0,1,0.792014307084102
0,3,0,0,1,4.0,1656,2.0,9,12,16,7,5,1,0,0,0,0,0,0,0,0,5,2,0,0,1,2,16.0,16.0,0,0,8,6624.0,1,0.7483974604261137
1,1,0,0,1,5.0,959,2.5,12,12,8,9,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,12,4795.0,1,0.9933242613334238
1,3,0,0,1,5.0,1925,5.0,12,12,10,9,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,9625.0,1,0.978811917007203
1,1,0,0,1,2.0,503,2.0,12,12,11,4,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,1006.0,1,0.9387364181089675
1,7,0,0,0,3.0,1046,3.0,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,3138.0,1,0.7809770429744772
1,1,0,0,1,4.0,2094,4.0,12,12,3,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,8376.0,1,0.9818055700907624
0,3,0,0,1,2.0,1485,2.0,5,12,6,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,8,2970.0,1,0.9487517727731166
1,1,0,0,1,6.0,94,2.0,12,12,6,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,564.0,1,0.8950786107725328
0,3,0,0,1,2.0,997,2.0,5,12,11,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,1994.0,1,0.9527053173715276
1,3,0,0,1,4.0,1237,4.0,12,12,5,4,4,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4948.0,1,0.9507964041264393
2,10,0,0,1,0.0,0,0.0,3,36,2,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,2,0.0,1,0.9547819403862411
0,6,0,0,1,7.0,905,3.5,12,12,2,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,6335.0,1,0.9489960788245919
2,15,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9302853131858927
2,10,0,0,1,0.0,0,0.0,12,36,7,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9719909851281728
1,1,0,0,1,5.0,1303,2.5,5,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,4,6515.0,1,0.9265048112267553
1,3,0,0,1,3.0,176,3.0,12,12,5,9,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,528.0,1,0.9246690415990002
1,1,0,0,1,3.0,294,3.0,12,12,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,882.0,1,0.9145707803301373
2,10,0,0,1,3.0,1113,2.0,0,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,8,3339.0,1,0.9706072429507066
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8476471095291918
0,3,0,0,1,2.0,1505,2.0,12,12,16,7,6,1,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0.0,0.0,0,0,12,3010.0,1,0.834895742331678
1,3,0,0,1,12.0,1248,2.4,12,12,13,4,5,1,0,0,0,0,0,0,0,0,25,3,0,0,1,1,16.0,18.0,0,1,8,14976.0,1,0.7163104507466506
2,10,0,0,1,0.0,0,0.0,5,36,10,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,8,0.0,1,0.9535466998300186
1,3,0,0,1,4.0,921,2.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,1,12,3684.0,1,0.9739042510957452
1,3,0,0,1,4.0,391,4.0,5,34,5,4,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,1564.0,1,0.8285952891207589
1,7,1,0,1,6.0,1525,6.0,12,12,19,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,9150.0,0,0.9535152651649126
2,10,0,0,1,0.0,0,0.0,5,36,9,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9599600585335974
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9358703054053155
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.8427489919602859
0,3,0,0,1,2.0,777,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,1554.0,1,0.8691083770303948
2,10,1,0,1,0.0,0,0.0,12,36,11,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,0,0.989648602076497
2,10,0,0,0,0.0,0,0.0,12,36,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8132225481849187
0,7,0,0,1,4.0,1600,4.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,6400.0,1,0.8546263030596911
0,3,0,0,1,2.0,1051,2.0,5,12,11,7,6,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0.0,0.0,0,0,8,2102.0,1,0.7569827267307655
2,10,0,0,1,0.0,0,0.0,5,36,6,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.965958471603846
1,3,0,0,1,3.0,248,1.5,12,12,10,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,744.0,1,0.840883760574143
1,3,0,0,1,4.0,1670,4.0,12,12,12,4,5,1,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0.0,0.0,0,0,12,6680.0,1,0.8289789543922845
0,3,0,0,1,5.0,883,5.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,4415.0,1,0.9670091020632087
2,10,0,0,1,0.0,0,0.0,12,36,2,7,5,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8622312567636743
2,10,0,0,1,0.0,0,0.0,5,36,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,0.0,1,0.9571057633697393
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
0,3,0,0,1,2.0,896,1.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,1792.0,1,0.8582141265093672
1,3,0,0,1,4.0,156,1.33,12,12,10,8,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,624.0,1,0.828760891644015
1,1,0,0,1,4.0,419,1.33,5,12,9,10,6,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,4,1676.0,1,0.8732276058785375
1,3,0,0,0,4.0,1316,4.0,12,12,9,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,5264.0,1,0.7362442108428686
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,12,0.0,1,0.8661034780776267
1,1,0,0,1,9.0,868,3.0,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,7812.0,1,0.8165037014331007
1,3,0,0,1,10.0,762,5.0,12,12,5,3,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,7620.0,1,0.9604122613802285
1,1,0,0,1,4.0,1462,4.0,5,12,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,5848.0,1,0.9510142226659781
0,6,0,0,1,0.0,0,0.0,3,36,9,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,0,2,0.0,1,0.8226549813436251
1,3,0,0,1,5.0,1653,5.0,5,12,19,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,8265.0,1,0.9308455871489172
1,1,0,0,1,4.0,973,1.33,12,12,2,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3892.0,1,0.9435438378786419
1,1,0,0,1,4.0,692,4.0,5,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,4,2768.0,1,0.9378740945265526
1,1,0,0,1,8.0,1797,2.67,5,12,10,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,20.0,0,1,8,14376.0,1,0.8955777133187185
1,1,0,0,1,2.0,1844,2.0,12,12,10,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,3688.0,1,0.9818163120531959
1,1,0,0,1,2.0,695,2.0,12,12,2,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,1390.0,1,0.925756706955856
1,1,0,0,1,2.0,1512,2.0,12,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,17.0,0,1,12,3024.0,1,0.9900150718206595
1,13,0,0,1,2.0,9,2.0,12,12,5,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,18.0,1,0.8255472870848385
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9805679882959433
2,13,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9713174369709623
1,3,0,0,1,2.0,1238,2.0,12,12,18,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,2476.0,1,0.9524658056895481
2,15,0,0,1,0.0,0,0.0,10,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,10,0.0,1,0.9311559969551593
1,7,0,0,1,4.0,1185,4.0,12,12,8,7,5,1,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0.0,0.0,0,1,12,4740.0,1,0.8013892985457126
1,3,0,0,1,8.0,1144,2.0,12,12,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,9152.0,1,0.9800495693033991
2,15,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.9082709214830882
2,10,0,0,1,0.0,0,0.0,12,36,8,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,19.0,0,0,8,0.0,1,0.9808226376735554
2,10,0,0,1,0.0,0,0.0,5,36,2,7,6,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0.0,0.0,0,0,8,0.0,1,0.8978458240287233
2,10,0,0,1,0.0,0,0.0,3,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,17.0,0,0,2,0.0,1,0.9313342671244588
2,10,0,0,1,1.0,1054,1.0,5,12,13,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,19.0,0,1,4,1054.0,1,0.8929731142998182
2,10,1,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,0,0.9925424571596273
1,7,0,0,1,10.0,697,10.0,5,12,17,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0.0,0,1,4,6970.0,1,0.9102262508695569
1,1,0,0,1,3.0,482,3.0,12,12,8,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,1,12,1446.0,1,0.8450576182948387
2,10,0,0,1,0.0,0,0.0,12,36,8,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9719037758258473
0,6,0,0,1,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
1,3,0,0,1,4.0,1286,4.0,12,12,8,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,5144.0,1,0.9521452991725365
0,6,0,0,1,1.0,1172,1.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,1172.0,1,0.8373068062996393
1,1,0,0,1,24.0,1500,2.0,10,12,5,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,18.0,0,0,10,36000.0,1,0.9122178373483032
2,10,0,0,1,0.0,0,0.0,12,36,19,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.98716116038057
0,6,0,0,0,0.0,0,0.0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.7256918290669446
2,10,0,0,1,0.0,0,0.0,12,36,8,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9719037758258473
1,3,0,0,1,2.0,1453,2.0,12,12,11,10,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,2906.0,1,0.9539815424979792
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.8476471095291918
1,3,0,0,1,6.0,1169,6.0,12,12,1,4,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,7014.0,1,0.7736982518433204
1,3,0,0,1,11.0,964,2.75,12,12,12,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,12,10604.0,1,0.9712008972492765
1,3,0,0,1,6.0,1168,2.0,5,12,5,4,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,20.0,0,0,4,7008.0,1,0.9760980951062949
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,3,4,0,0,2,2,15.0,15.0,0,0,8,0.0,1,0.9373601230752222
0,3,0,0,1,2.0,1257,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,2514.0,1,0.8460631293928402
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,0.0,1,0.9805679882959433
1,1,0,0,1,3.0,148,3.0,12,12,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,1,12,444.0,1,0.9052503071506797
1,3,0,0,1,3.0,1178,3.0,12,12,18,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,12,3534.0,1,0.8076007022146545
1,7,0,0,1,4.0,1529,4.0,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,1,12,6116.0,1,0.7829916486389388
0,7,0,0,1,2.0,353,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0.0,0,0,12,706.0,1,0.7768106637509199
1,1,0,0,1,4.0,1495,4.0,5,12,11,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,1,4,5980.0,1,0.9553318615172361
